PROJECT_ID,PROJECT_NAME,P2_SUB_IDENTIFIER,RISK_ID,RISK_IDENTIFIER,RISK_TREATMENT_ID,RISK_TREATMENT_IDENTIFIER,RISKOWNERDISCIPLINE,RISKTREATMENTTYPE,PROPOSED_RISK_TREATMENT,COST_IMPACT_RISK_TREATMENT,SCHEDULE_IMPACT_RISK_TREATMENT,RECOMMENDED_BY_PDT,IMPLEMENTED,LOCKSTATUS,EDITDATE
4074,Sabine to Galveston (S2G) - Orange ? PED,NA,30,PLC-30,1,PLC-30-1,Planning - Cultural Resources,Prevention,Phase I & Phase II cultural resource investigations are being undertaken to assess areas of suspected and/or known cultural resources. Alignment can then be shifted to avoid and minimize those impacts where possible. A shift in alignment may require rework from several disciplines.,50000,36,1,1,0,8/16/2024 5:42 PM
4511,"Liverpool Flowing Side Channel, Navigation Ecosystem Sustainability Program",NA,14,EHH-14,1,EHH-14-1,Engineering - Hydrology and Hydraulics,Prevention,The inlet of the side channel may require a control structure to limit flow diversion. Some modifications to the structure may be necessary post construction if shoaling or other issues arise.,165000,0,0,0,0,8/27/2024 2:19 PM
4954,Modified Central City - Ham Branch Aquatic Habitat Mitigation,HAM-M,8,EPE-8,1,EPE-8-1,Construction - Project Engineer,Avoidance,Confirm HTRW clearance as part of BCOES review.,0,0,1,0,0,4/24/2024 12:10 PM
4972,Modified Central City - Rockwood Park/University Drive Valley Storage,RW / UD,9,EPE-9,1,EPE-9-1,Construction - Project Engineer,Mitigation,"Continue discussions with NFS to posture a ""rapid response"" contract tool that will research and verify if a utility has been abandoned.",0,0,1,0,0,4/24/2024 1:21 PM
2866,Oakland Harbor Turning Basins Widening Study,NA,1,PLE-1,1,PLE-1-1,Planning - Economics,Transfer/Share,If the benefit is the same across alternatives the comparison of alternatives will not be affected.,0,0,0,0,0,5/24/2024 5:21 PM
2866,Oakland Harbor Turning Basins Widening Study,NA,2,PLP-2,1,PLP-2-1,Planning - Plan Formulation,Transfer/Share,The Risk must be accepted to progress with making a Recommendation.,0,0,0,0,0,5/24/2024 5:32 PM
4952,Modified Central City - South Bypass Channel,BCS,9,EPE-9,1,EPE-9-1,Construction - Project Engineer,Prevention,Evaluate wall design alternatives.  Obtain additional geotechnical information.,250000,60,1,0,0,4/23/2024 6:28 PM
2866,Oakland Harbor Turning Basins Widening Study,NA,4,PLE-4,1,PLE-4-1,Planning - Economics,Transfer/Share,Cannot be mitigated with further data collection.,0,0,0,0,0,5/24/2024 7:14 PM
4952,Modified Central City - South Bypass Channel,BCS,3,EHH-3,1,EHH-3-1,Engineering - Hydrology and Hydraulics,Prevention,Updated construction sequencing will help manage progression of the phases of the South Bypass Channel.  This updated construction sequencing has been included in the South Bypass Channel design contract.  CSA run confirmed that trees within the footprint of the bypass channel and incorporated into the model can be constructed later.,0,0,1,0,0,5/31/2024 4:29 PM
4952,Modified Central City - South Bypass Channel,BCS,3,EHH-3,2,EHH-3-2,Engineering - Hydrology and Hydraulics,Avoidance,"Under South Bypass Channel, implement additional CSA runs to assess the flexibility of gate construction. ",0,0,1,0,0,5/31/2024 4:30 PM
4952,Modified Central City - South Bypass Channel,BCS,3,EHH-3,3,EHH-3-3,Engineering - Hydrology and Hydraulics,Avoidance,"In 60% submittal, confirm that recent CSA runs are appropriately documented.",0,0,1,0,0,4/23/2024 6:03 PM
4952,Modified Central City - South Bypass Channel,BCS,3,EHH-3,4,EHH-3-4,Engineering - Hydrology and Hydraulics,Avoidance,"Determine packaging of tie-in C and tie-in D with the gates, which is currently under the Gate/Pump Station AE SOW.",0,0,1,0,0,5/31/2024 4:30 PM
4952,Modified Central City - South Bypass Channel,BCS,5,PRM-5,1,PRM-5-1,Project Management,Prevention,USACE is participating in monthly schedule mitigation meetings with TRWD and the City of Fort Worth.,0,0,0,1,0,4/23/2024 6:12 PM
4952,Modified Central City - South Bypass Channel,BCS,5,PRM-5,2,PRM-5-2,Project Management,Prevention,USACE subject matter experts (e.g. tunneling) have been engaged in submittal reviews.  Submittal reviews are being expedited.,0,0,0,1,0,4/23/2024 6:12 PM
4952,Modified Central City - South Bypass Channel,BCS,5,PRM-5,3,PRM-5-3,Project Management,Prevention,Evaluate if construction sequencing or specificaton language will mitigate utility relocation delays.,0,0,1,0,0,4/23/2024 6:13 PM
4952,Modified Central City - South Bypass Channel,BCS,5,PRM-5,4,PRM-5-4,Project Management,Prevention,City of Fort Worth is participating in quarterly leadership alignment meetings with District Commander and DPM.,0,0,0,1,0,4/23/2024 6:13 PM
4952,Modified Central City - South Bypass Channel,BCS,5,PRM-5,5,PRM-5-5,Project Management,Prevention,Track Real Estate Cerfification and prepare to conduct a Risk Assessment to solicit and receive proposals.  Risk memos due to 60 days ahead of solicit/receive proposals.,0,0,1,0,0,5/31/2024 4:33 PM
4952,Modified Central City - South Bypass Channel,BCS,9,EGT-9,2,EGT-9-2,Engineering - Geotechnical,Prevention,Evaluate flexibilities in work hours.  Allowing a second shift may limit schedule risk.,0,0,1,0,0,5/31/2024 4:41 PM
4952,Modified Central City - South Bypass Channel,BCS,19,PLC-19,1,PLC-19-1,Planning - Cultural Resources,Prevention,"Provided the APE does not change, further consultation can occur using the 35% design.  ",0,0,1,0,0,5/31/2024 5:00 PM
4952,Modified Central City - South Bypass Channel,BCS,19,PLC-19,2,PLC-19-2,Planning - Cultural Resources,Avoidance,"Report was thorough.  Issued the Identification of Historical properties for public review.  Will then submit to SHPO for review with expected concurrence in June.  If concurrence is not achieved, will meet to determine path forward.",0,0,1,0,0,5/31/2024 5:01 PM
4952,Modified Central City - South Bypass Channel,BCS,22,PRM-22,1,PRM-22-1,Project Management,Prevention,Expressed FY25 capability includes $140M.,0,0,0,1,0,4/23/2024 6:56 PM
4952,Modified Central City - South Bypass Channel,BCS,22,PRM-22,2,PRM-22-2,Project Management,Accept,Evaluate A-E scope of work to evaluate with new information if it makes sense to start construction on the South Bypass Channel interior if all funds are not available.  Provide recommendation brief to leadership for decision/concurrence.,0,0,1,0,0,5/31/2024 5:09 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,1,PRM-1,1,PRM-1-1,Project Management,Transfer/Share,Gates & Pump Station concept design task order includes review of construction sequence analysis and recommendations for packaging.,0,0,0,1,0,4/23/2024 7:13 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,1,PRM-1,2,PRM-1-2,Project Management,Avoidance,Develop scope requirements for next phase of design.,0,0,1,0,0,4/23/2024 7:27 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,10,EPE-10,1,EPE-10-1,Construction - Project Engineer,Transfer/Share,Include mussel survey in construction contract specifications.,0,0,1,0,0,5/31/2024 5:33 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,11,PRM-11,1,PRM-11-1,Project Management,Prevention,Current AE scope includes evaluation of construction phasing and procurement alternatives.,0,0,0,1,0,5/31/2024 5:34 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,19,PRM-19,1,PRM-19-1,Project Management,Avoidance,"Current AE scope of work includes the development of an operations model.  For flooding, assumed fully open/fully closed.  For water quality, assumed open/close conditions in 25% opposing increments.",0,0,0,1,0,4/23/2024 7:51 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,19,PRM-19,2,PRM-19-2,Project Management,Prevention,Conducting a system-wide risk assessment in early 2025 to assess the system with gate operation information.,0,0,1,0,0,5/31/2024 5:52 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,20,PRM-20,1,PRM-20-1,Project Management,Avoidance,Ensure next phase of gate design has latest bypass channel information provided to AE.,0,0,1,0,0,4/23/2024 7:52 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,23,PRM-23,1,PRM-23-1,Project Management,Avoidance,Ensure appropriate clause is included.,0,0,1,0,0,5/31/2024 6:05 PM
4953,Modified Central City - Isolation Gates & Pump Station,GATES,25,EGT-25,1,EGT-25-1,Engineering - Geotechnical,Transfer/Share,Develop scope requirements for next phase of design.,0,0,1,0,0,5/31/2024 6:08 PM
4511,"Liverpool Flowing Side Channel, Navigation Ecosystem Sustainability Program",NA,6,EHH-6,1,EHH-6-1,Engineering - Hydrology and Hydraulics,Prevention,The side channel should be monitored post construction to ensure that natural shifts in alignment will not impact cultural sites.,200000,1,0,0,0,5/31/2024 6:15 PM
4234,The Hoosic River,NA,27,ECV-27,1,ECV-27-1,Engineering - Civil,Prevention,The PDT is planning to collect survey data before entering the design phase of the project to limit incorrect assumptions made during the planning phase. ,15000,30,0,0,0,1/30/2024 5:54 PM
3771,Atka Navigation Improvements,NA,7,ECS-7,1,ECS-7-1,Engineering - Cost,Transfer/Share,we have no control over prices or inflation,0,0,0,0,0,6/6/2024 5:14 PM
4692,Daytona Beach Flood Control (Inland FRM),NA,25,EGT-25,1,EGT-25-1,Engineering - Geotechnical,Prevention,"Maintain open communication with Sponsor, leverage existing geotechnical data in the area, have a clear plan in place if geotechnical subsurface investigations get pushed to PED. ",0,0,1,0,0,6/7/2024 4:08 PM
4692,Daytona Beach Flood Control (Inland FRM),NA,25,EGT-25,2,EGT-25-2,Engineering - Geotechnical,Prevention,"Maintain open communication with Sponsor, leverage existing geotechnical data in the area, have a clear plan in place if geotechnical subsurface investigations get pushed to PED. ",0,0,1,0,0,6/7/2024 4:08 PM
4692,Daytona Beach Flood Control (Inland FRM),NA,25,EGT-25,3,EGT-25-3,Engineering - Geotechnical,Prevention,"Maintain open communication with Sponsor, leverage existing geotechnical data in the area, have a clear plan in place if geotechnical subsurface investigations get pushed to PED. ",0,0,1,0,0,6/7/2024 4:08 PM
4692,Daytona Beach Flood Control (Inland FRM),NA,25,EGT-25,4,EGT-25-4,Engineering - Geotechnical,Prevention,"Maintain open communication with Sponsor, leverage existing geotechnical data in the area, have a clear plan in place if geotechnical subsurface investigations get pushed to PED. ",0,0,1,0,0,6/7/2024 4:08 PM
4692,Daytona Beach Flood Control (Inland FRM),NA,24,PLE-24,1,PLE-24-1,Planning - Economics,Transfer/Share,Zero impact to overall study schedule since these analyses are conducted along parallel paths to other activities in the study schedule.,15000,0,0,0,0,6/7/2024 4:09 PM
3992,CAP 107 Put-In-Bay,NA,1,PRM-1,1,PRM-1-1,Project Management,Avoidance,Frequent PDT engagement and clear understanding of roles and responsibility to FID milestone,0,30,0,1,0,7/19/2023 12:14 PM
3992,CAP 107 Put-In-Bay,NA,1,PRM-1,2,PRM-1-2,Project Management,Avoidance,Frequent PDT engagement and clear understanding of roles and responsibility to FID milestone,0,30,0,1,0,7/19/2023 12:14 PM
4992,Sabine Pass to Galveston Bay - Orange PACR,492048.2.21.2,6,PRM-6,1,PRM-6-1,Project Management,Transfer/Share,"Until or unless leadership decides not to wait upon the Coastal Hazards Modeling to select the last two alternatives, the PDT will accept the risks to PACR scope and schedule.
",100000,270,0,0,0,4/26/2024 9:31 PM
4314,"Waccamaw River, SC (FRM)",NA,9,EGT-9,1,EGT-9-1,Engineering - Geotechnical,Prevention,PDT has found funding in the existing budget and prioritized areas for limited geotechnical surveys to be conducted during the feasibility study. This will greatly reduce uncertainties related to costs for structural measures.,200000,0,1,0,0,5/6/2024 7:44 PM
4234,The Hoosic River,NA,27,ECV-27,2,ECV-27-2,Engineering - Civil,Prevention,The PDT is traveling to North Adams to gather additional data for H&H on bridges and other points of interest to the project to support the modeling efforts. ,5000,5,0,0,0,7/18/2024 2:33 PM
5517,Crab Creek Water Treatment Improvements,NA,4,PRM-4,1,PRM-4-1,Project Management,Transfer/Share,Frequent communication with sponsor to understand Sponsor's time to begin design or construction work,500,22,0,0,0,7/19/2024 6:33 PM
5517,Crab Creek Water Treatment Improvements,NA,6,PRM-6,1,PRM-6-1,Project Management,Transfer/Share,Frequent communication with sponsor to understand Sponsor's time to source additional funding or required materials.,500,22,0,0,0,7/19/2024 7:03 PM
5939,"Chesapeake Bay Oyster Recovery Program, Tangier-Pocomoke Sound",NA,3,PRM-3,1,PRM-3-1,Project Management,Accept,We will need to ensure that this risk is excalated throughout the entire process with schedule drivers being communicated throughout.,50000,200,0,0,0,9/20/2024 3:08 PM
5372,S2G Port Arthur,Contracts ,6,OTH-6,1,OTH-6-1,Other,Prevention,"Coordination needed with Real Estate to secure risk waivers. (Must be imminent)
The Land Acquistion has be in progress.
Land Acquistion has to be completed before the contract is awarded.",5000,0,1,0,0,9/20/2024 4:54 PM
5939,"Chesapeake Bay Oyster Recovery Program, Tangier-Pocomoke Sound",NA,1,PRM-1,1,PRM-1-1,Project Management,Avoidance,We would not start designs on the harvest/sanctuary reefs unless we were sure there was an authorization increase able to be appropriated to pay for the construction contract. We could still phase it based on the amount of money available. This would delay project schedule by at least 2 years while we wait for the next WRDA bill.,0,720,0,0,0,9/20/2024 2:31 PM
2126,Amite River and Tributaries - East of the MS River Analysis,NA,4,PLP-4,4,PLP-4-4,Planning - Plan Formulation,Avoidance,2) Terminate the study.,0,0,0,0,0,9/18/2024 6:21 PM
5372,S2G Port Arthur,Contracts ,1,PRM-1,1,PRM-1-1,Project Management,Transfer/Share,It is recommended that UPRR accepts the realignment to avoid any further schedule impacts to the project.,0,0,0,0,0,8/9/2024 6:28 PM
5372,S2G Port Arthur,Contracts ,9,REG-9,1,REG-9-1,Regulatory,Prevention,"Obtain an waiver/ exception for not having the final NEPA completed in time for the award. The final waiver / exception will need to come from RPEC (Brian Harper). 
",0,0,0,0,0,9/20/2024 5:13 PM
5959,City of Williamson Water System Upgrade Project Section 340,NA,1,PRM-1,1,PRM-1-1,Project Management,Prevention,Frequent communication with Sponsor to promote understanding of next steps of the project and requirements to bid construction contract.,0,22,0,0,0,9/23/2024 1:50 PM
5552,Sec 340 - Richwood WWTP Replacement Project,NA,1,PRM-1,1,PRM-1-1,Project Management,Transfer/Share,Frequent communication with Sponsor to promote understanding of next steps of the project.,0,22,0,0,0,7/24/2024 8:32 PM
4132,Sarvis Fork Waterline Extension Project,NA,1,PRM-1,1,PRM-1-1,Project Management,Transfer/Share,Frequent communication with Sponsor to promote understanding of next steps of the project,0,0,0,1,0,9/23/2024 2:04 PM
4132,Sarvis Fork Waterline Extension Project,NA,2,PRM-2,1,PRM-2-1,Project Management,Prevention,Frequent communication with Sponsor to promote understanding of next steps of the project and requirements to bid construction contract,0,0,0,1,0,9/23/2024 2:05 PM
